row_id,target,expected,token_id,reference,surface,normalized_surface,lemma,gram_class,case,gender,number,person,mood,tense,voice,decision,reason,source
NU-06,śatam,syntax review: uninflected collective,b07_h091_06_zur_a_03,RV 7.91.6a,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b07_h091_06_zur_a_06,RV 7.91.6a,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b07_h092_01_zur_b_01,RV 7.92.1b,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-28,enā,INS.SG demonstrative or adverbial,b07_h093_07_zur_a_03,RV 7.93.7a,enā́,enā,ayám,pronoun,INS,,SG,,,,,accepted,instrumental singular,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b07_h094_02_zur_c_03,RV 7.94.2c,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-19,imā,NOM/ACC.PL.N demonstrative,b07_h095_05_zur_a_01,RV 7.95.5a,imā́,imā,ayám,pronoun,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b07_h097_09_zur_c_02,RV 7.97.9c,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-20,yā,NOM/ACC.PL.N relative,b07_h098_05_zur_b_04,RV 7.98.5b,yā́,yā,yá-,pronoun,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b07_h099_05_zur_c_01,RV 7.99.5c,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b07_h099_05_zur_c_03,RV 7.99.5c,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b07_h101_02_zur_d_04,RV 7.101.2d,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b07_h101_05_zur_c_04,RV 7.101.5c,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b07_h101_05_zur_d_02,RV 7.101.5d,óṣadhīḥ,oṣadhīḥ,óṣadhī-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-19,imā,NOM/ACC.PL.N demonstrative,b07_h104_06_zur_d_01,RV 7.104.6d,imā́,imā,ayám,pronoun,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b07_h104_11_zur_b_02,RV 7.104.11b,pr̥thivī́ḥ,pṛthivīḥ,pr̥thivī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-28,ayā,INS.SG demonstrative or adverbial,b08_h001_18_zur_c_01,RV 8.1.18c,ayā́,ayā,ayám,pronoun,INS,F,SG,,,,,accepted,instrumental singular,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b08_h001_24_zur_a_03,RV 8.1.24a,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h001_24_zur_a_05,RV 8.1.24a,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b08_h002_10_zur_b_02,RV 8.2.10b,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-04,aṣṭā,NOM/ACC numeral,b08_h002_41_zur_c_01,RV 8.2.41c,aṣṭā́,aṣṭā,aṣṭā́-,nominal stem,ACC,N,PL,,,,,accepted,annotated with the numeral lemma,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b08_h003_01_zur_d_04,RV 8.3.1d,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b08_h003_04_zur_a_02,RV 8.3.4a,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b08_h003_12_zur_b_01,RV 8.3.12b,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b08_h005_15_zur_a_01,RV 8.5.15a,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b08_h005_31_zur_c_02,RV 8.5.31c,dā́sīḥ,dāsīḥ,dā́sī-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h005_37_zur_d_01,RV 8.5.37d,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-28,enā,INS.SG demonstrative or adverbial,b08_h005_39_zur_a_02,RV 8.5.39a,enā́,enā,ayám,pronoun,INS,,SG,,,,,accepted,instrumental singular,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h006_42_zur_c_01,RV 8.6.42c,śatám,śatam,śatá-,nominal stem,NOM,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h006_46_zur_a_01,RV 8.6.46a,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b08_h006_46_zur_b_01,RV 8.6.46b,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trīṇi,NOM/ACC.PL.N numeral,b08_h006_47_zur_a_01,RV 8.6.47a,trī́ṇi,trīṇi,trí-,nominal stem,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trīṇi,NOM/ACC.PL.N numeral,b08_h007_10_zur_a_01,RV 8.7.10a,trī́ṇi,trīṇi,trí-,nominal stem,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-19,imā,NOM/ACC.PL.N demonstrative,b08_h008_17_zur_d_01,RV 8.8.17d,imā́,imā,ayám,pronoun,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trīṇi,NOM/ACC.PL.N numeral,b08_h008_23_zur_a_01,RV 8.8.23a,trī́ṇi,trīṇi,trí-,nominal stem,NOM,N,PL,,,,,accepted,nom plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-05,pañca,syntax review: uninflected numeral,b08_h009_02_zur_b_02,RV 8.9.2b,páñca,pañca,páñca-,nominal stem,ACC,M,PL,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-19,imā,NOM/ACC.PL.N demonstrative,b08_h009_14_zur_b_01,RV 8.9.14b,imā́,imā,ayám,pronoun,NOM,N,PL,,,,,accepted,nom plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b08_h009_19_zur_c_03,RV 8.9.19c,vā́ṇīḥ,vāṇīḥ,vā́ṇī-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b08_h012_08_zur_b_01,RV 8.12.8b,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b08_h012_22_zur_c_02,RV 8.12.22c,vā́ṇīḥ,vāṇīḥ,vā́ṇī-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trīṇi,NOM/ACC.PL.N numeral,b08_h012_27_zur_b_01,RV 8.12.27b,trī́ṇi,trīṇi,trí-,nominal stem,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-28,ayā,INS.SG demonstrative or adverbial,b08_h013_08_zur_c_01,RV 8.13.8c,ayā́,ayā,ayám,pronoun,INS,F,SG,,,,,accepted,instrumental singular,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b08_h013_17_zur_c_02,RV 8.13.17c,kṣoṇī́ḥ,kṣoṇīḥ,kṣoṇí- ~ kṣoṇī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b08_h015_06_zur_c_01,RV 8.15.6c,vŕ̥ṣapatnīḥ,vr̥ṣapatnīḥ,vŕ̥ṣapatnī-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,yuṣme,DAT/LOC.PL pronoun,b08_h018_19_zur_c_01,RV 8.18.19c,yuṣmé,yuṣme,tvám,pronoun,LOC,,PL,,,,,accepted,loc plural pronoun,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b08_h020_12_zur_d_03,RV 8.20.12d,śríyaḥ,śriyaḥ,śrī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-20,yā,NOM/ACC.PL.N relative,b08_h021_04_zur_c_01,RV 8.21.4c,yā́,yā,yá-,pronoun,NOM,N,PL,,,,,accepted,nom plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-28,enā,INS.SG demonstrative or adverbial,b08_h021_06_zur_a_04,RV 8.21.6a,enā́,enā,ayám,pronoun,INS,,SG,,,,,accepted,instrumental singular,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b08_h021_06_zur_d_05,RV 8.21.6d,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h021_10_zur_d_03,RV 8.21.10d,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b08_h021_12_zur_d_05,RV 8.21.12d,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b08_h021_18_zur_d_01,RV 8.21.18d,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b08_h022_16_zur_c_04,RV 8.22.16c,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-28,ayā,INS.SG demonstrative or adverbial,b08_h023_07_zur_c_02,RV 8.23.7c,ayā́,ayā,ayám,pronoun,INS,F,SG,,,,,accepted,instrumental singular,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b08_h026_25_zur_c_04,RV 8.26.25c,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b08_h027_02_zur_b_03,RV 8.27.2b,óṣadhīḥ,oṣadhīḥ,óṣadhī-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-20,yā,NOM/ACC.PL.N relative,b08_h027_06_zur_a_04,RV 8.27.6a,yā́,yā,yá-,pronoun,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b08_h028_05_zur_c_04,RV 8.28.5c,śríyaḥ,śriyaḥ,śrī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trīṇi,NOM/ACC.PL.N numeral,b08_h029_07_zur_a_01,RV 8.29.7a,trī́ṇi,trīṇi,trí-,nominal stem,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-05,pañca,syntax review: uninflected numeral,b08_h032_22_zur_b_02,RV 8.32.22b,páñca,pañca,páñca-,nominal stem,ACC,,PL,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-20,yā,NOM/ACC.PL.N relative,b08_h033_14_zur_d_02,RV 8.33.14d,yā́,yā,yá-,pronoun,NOM,N,PL,,,,,accepted,nom plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b08_h034_16_zur_b_01,RV 8.34.16b,sahásram,sahasram,sahásra-,nominal stem,ACC,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b08_h035_16_zur_a_05,RV 8.35.16a,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-19,imā,NOM/ACC.PL.N demonstrative,b08_h038_05_zur_a_01,RV 8.38.5a,imā́,imā,ayám,pronoun,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trīṇi,NOM/ACC.PL.N numeral,b08_h039_09_zur_a_02,RV 8.39.9a,trī́ṇi,trīṇi,trí-,nominal stem,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b08_h040_09_zur_e_05,RV 8.40.9e,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b08_h043_07_zur_a_03,RV 8.43.7a,óṣadhīḥ,oṣadhīḥ,óṣadhī-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b08_h043_09_zur_b_02,RV 8.43.9b,óṣadhīḥ,oṣadhīḥ,óṣadhī-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-19,imā,NOM/ACC.PL.N demonstrative,b08_h044_08_zur_b_01,RV 8.44.8b,imā́,imā,ayám,pronoun,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-20,yā,NOM/ACC.PL.N relative,b08_h045_25_zur_a_01,RV 8.45.25a,yā́,yā,yá-,pronoun,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-16,śami,INS.SG.F,b08_h045_27_zur_c_04,RV 8.45.27c,śámi,śami,śámī-,nominal stem,INS,F,SG,,,,,accepted,instrumental singular feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b08_h046_11_zur_d_01,RV 8.46.11d,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h046_31_zur_b_01,RV 8.46.31b,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h046_32_zur_a_01,RV 8.46.32a,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b08_h047_02_zur_d_02,RV 8.47.2d,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b08_h047_03_zur_a_02,RV 8.47.3a,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,yuṣme,DAT/LOC.PL pronoun,b08_h047_08_zur_a_01,RV 8.47.8a,yuṣmé,yuṣme,tvám,pronoun,LOC,,PL,,,,,accepted,loc plural pronoun,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b08_h047_14_zur_b_03,RV 8.47.14b,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b08_h048_10_zur_c_06,RV 8.48.10c,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b08_h048_11_zur_b_03,RV 8.48.11b,támiṣīcīḥ,tamiṣīcīḥ,támiṣīcī-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-19,imā,NOM/ACC.PL.N demonstrative,b08_h051_04_zur_c_03,RV 8.51.4c,imā́,imā,ayám,pronoun,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b08_h051_10_zur_c_01,RV 8.51.10c,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b08_h051_10_zur_d_01,RV 8.51.10d,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trīṇi,NOM/ACC.PL.N numeral,b08_h052_03_zur_c_03,RV 8.52.3c,trī́ṇi,trīṇi,trí-,nominal stem,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
DU-07,anī,NOM/ACC/VOC.DU.N candidate suffix,b08_h052_07_zur_b_04,RV 8.52.7b,jánmanī,janmanī,jánman-,nominal stem,ACC,N,DU,,,,,accepted,neuter dual,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b08_h054_02_zur_d_02,RV 8.54.2d,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h055_02_zur_a_01,RV 8.55.2a,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h055_03_zur_a_01,RV 8.55.3a,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h055_03_zur_a_03,RV 8.55.3a,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h055_03_zur_b_01,RV 8.55.3b,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h055_03_zur_c_01,RV 8.55.3c,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b08_h055_05_zur_c_01,RV 8.55.5c,śyā́vīḥ,śyāvīḥ,śyā́vī-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h056_03_zur_a_01,RV 8.56.3a,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h056_03_zur_b_01,RV 8.56.3b,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b08_h056_03_zur_c_01,RV 8.56.3c,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b08_h057_03_zur_c_01,RV 8.57.3c,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b08_h057_04_zur_c_04,RV 8.57.4c,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-19,imāni,NOM/ACC.PL.N demonstrative,b08_h059_01_zur_a_01,RV 8.59.1a,imā́ni,imāni,ayám,pronoun,,N,PL,,,,,accepted, plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b08_h059_02_zur_a_02,RV 8.59.2a,óṣadhīḥ,oṣadhīḥ,óṣadhī-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b08_h059_03_zur_b_05,RV 8.59.3b,vā́ṇīḥ,vāṇīḥ,vā́ṇī-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-20,yāni,NOM/ACC.PL.N relative,b08_h059_06_zur_c_01,RV 8.59.6c,yā́ni,yāni,yá-,pronoun,,N,PL,,,,,accepted, plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b08_h060_12_zur_d_02,RV 8.60.12d,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b08_h063_01_zur_d_02,RV 8.63.1d,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b08_h063_12_zur_a_01,RV 8.63.12a,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b08_h065_09_zur_c_01,RV 8.65.9c,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
