operation_id,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,output_forms_slp1,reason,count_status
intensive,"[""10.0269"", ""meaning-28f6ffe94fb0""]",10.0269,trasa~,grahaRe,ग्रहणे (grahaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0269"", ""meaning-9b1cca11bfc6""]",10.0269,trasa~,vAraRe,वारणे (vāraṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0269"", ""meaning-bb23f8c5982d""]",10.0269,trasa~,DAraRe,धारणे (dhāraṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0271"", ""meaning-27632454bb31""]",10.0271,uDrasa~,uYCe,उञ्छे (uñche),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0272"", ""meaning-6a0d781831bc""]",10.0272,muca~,pramocane,प्रमोचने (pramocane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0272"", ""meaning-ae74203a49e4""]",10.0272,muca~,modane,मोदने (modane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0273"", ""meaning-8c6231d20ac4""]",10.0273,vasa~,snehane,स्नेहने (snehane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0273"", ""meaning-a5ea25936945""]",10.0273,vasa~,apaharaRe,अपहरणे (apaharaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0273"", ""meaning-c070dfa2517d""]",10.0273,vasa~,Cedane,छेदने (chedane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0274"", ""meaning-f80bddf33be6""]",10.0274,cara~,saMSaye,संशये (saṃśaye),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0275"", ""meaning-2c5fa406c2d3""]",10.0275,cyu,sahane,सहने (sahane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0275"", ""meaning-dd4a01bcb5d7""]",10.0275,cyu,hasane,हसने (hasane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0276"", ""meaning-2c5fa406c2d3""]",10.0276,cyusa~,sahane,सहने (sahane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0276"", ""meaning-dd4a01bcb5d7""]",10.0276,cyusa~,hasane,हसने (hasane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0277"", ""meaning-de23b2763dfb""]",10.0277,BU,avakalkane,अवकल्कने (avakalkane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0278"", ""meaning-de23b2763dfb""]",10.0278,kfpa~,avakalkane,अवकल्कने (avakalkane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0303"", ""meaning-ea0ca4b6a28b""]",10.0303,DUpa~,BAzAyAm,भाषायाम् (bhāṣāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0304"", ""meaning-ea0ca4b6a28b""]",10.0304,viCa~,BAzAyAm,भाषायाम् (bhāṣāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0316"", ""meaning-ea0ca4b6a28b""]",10.0316,aji~,BAzAyAm,भाषायाम् (bhāṣāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0328"", ""meaning-ea0ca4b6a28b""]",10.0328,ahi~,BAzAyAm,भाषायाम् (bhāṣāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0342"", ""meaning-029b9634ef9c""]",10.0342,Ira~,kzepe,क्षेपे (kṣepe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0365"", ""meaning-3bf7963ee53c""]",10.0365,arda~^,hiMsAyAm,हिंसायाम् (hiṃsāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0367"", ""meaning-a8644e0580a4""]",10.0367,arha~,pUjAyAm,पूजायाम् (pūjāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0376"", ""meaning-d82c7cb8502c""]",10.0376,Apx~,lamBane,लम्भने (lambhane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0389"", ""meaning-3d227f7ef282""]",10.0389,kaTa,vAkyaprabanDe,वाक्यप्रबन्धे (vākyaprabandhe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0390"", ""meaning-80dbd5e0e060""]",10.0390,vara,IpsAyAm,ईप्सायाम् (īpsāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0391"", ""meaning-40fb4852c7e6""]",10.0391,gaRa,saNKyAne,सङ्ख्याने (saṅkhyāne),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0392"", ""meaning-0beca42a06a6""]",10.0392,SaWa,samyagavaBAzaRe,सम्यगवभाषणे (samyagavabhāṣaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0393"", ""meaning-0beca42a06a6""]",10.0393,SvaWa,samyagavaBAzaRe,सम्यगवभाषणे (samyagavabhāṣaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0394"", ""meaning-8d05d3af63ff""]",10.0394,paWa,vezwane,वेष्टने (veṣṭane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0394"", ""meaning-b687ba9bbadc""]",10.0394,paWa,granTe,ग्रन्थे (granthe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0395"", ""meaning-b687ba9bbadc""]",10.0395,vaWa,granTe,ग्रन्थे (granthe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0396"", ""meaning-7c4ba67b4987""]",10.0396,raha,tyAge,त्यागे (tyāge),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0397"", ""meaning-5fa3d59b62c4""]",10.0397,raNga~,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0398"", ""meaning-4ca67caaf1fa""]",10.0398,stana,devaSabde,देवशब्दे (devaśabde),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0399"", ""meaning-4ca67caaf1fa""]",10.0399,gada,devaSabde,देवशब्दे (devaśabde),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0400"", ""meaning-5fa3d59b62c4""]",10.0400,pata,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0401"", ""meaning-5fa3d59b62c4""]",10.0401,paza,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0402"", ""meaning-4258b7ef0143""]",10.0402,svara,Akzepe,आक्षेपे (ākṣepe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0403"", ""meaning-266df56f138b""]",10.0403,raca,pratiyatne,प्रतियत्ने (pratiyatne),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0404"", ""meaning-40fb4852c7e6""]",10.0404,kala,saNKyAne,सङ्ख्याने (saṅkhyāne),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0404"", ""meaning-5fa3d59b62c4""]",10.0404,kala,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0405"", ""meaning-be5b199a79af""]",10.0405,caha,parikalkane,परिकल्कने (parikalkane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0406"", ""meaning-a8644e0580a4""]",10.0406,maha,pUjAyAm,पूजायाम् (pūjāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0407"", ""meaning-26c2ff3c1448""]",10.0407,sAra,dOrbalye,दौर्बल्ये (daurbalye),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0408"", ""meaning-26c2ff3c1448""]",10.0408,kfpa,dOrbalye,दौर्बल्ये (daurbalye),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0409"", ""meaning-26c2ff3c1448""]",10.0409,SraTa,dOrbalye,दौर्बल्ये (daurbalye),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0410"", ""meaning-80dbd5e0e060""]",10.0410,spfha,IpsAyAm,ईप्सायाम् (īpsāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0411"", ""meaning-8c45333a5370""]",10.0411,BAma,kroDe,क्रोधे (krodhe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0413"", ""meaning-943364736a74""]",10.0413,Kewa,BakzaRe,भक्षणे (bhakṣaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0414"", ""meaning-943364736a74""]",10.0414,Keqa~,BakzaRe,भक्षणे (bhakṣaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0415"", ""meaning-943364736a74""]",10.0415,Kowa,BakzaRe,भक्षणे (bhakṣaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0416"", ""meaning-029b9634ef9c""]",10.0416,kzowa,kzepe,क्षेपे (kṣepe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0417"", ""meaning-4e22e1ca3b1f""]",10.0417,goma,upalepane,उपलेपने (upalepane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0418"", ""meaning-82f93da02a9e""]",10.0418,kumAra,krIqAyAm,क्रीडायाम् (krīḍāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0419"", ""meaning-8da8159c068f""]",10.0419,SIla,upaDAraRe,उपधारणे (upadhāraṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0420"", ""meaning-9f2059f3a709""]",10.0420,sAma,sAntvaprayoge,सान्त्वप्रयोगे (sāntvaprayoge),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0421"", ""meaning-23977a02043c""]",10.0421,vela,kAlopadeSe,कालोपदेशे (kālopadeśe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0422"", ""meaning-23977a02043c""]",10.0422,kAla,kAlopadeSe,कालोपदेशे (kālopadeśe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0423"", ""meaning-293bd91852a3""]",10.0423,palpUla,lavane,लवने (lavane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0423"", ""meaning-a18deec65001""]",10.0423,palpUla,vapane,वपने (vapane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0424"", ""meaning-361d9b94e80f""]",10.0424,vAta,suKe,सुखे (sukhe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0424"", ""meaning-b802243c84a6""]",10.0424,vAta,sevane,सेवने (sevane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0425"", ""meaning-754cec1e9866""]",10.0425,gaveza,mArgaRe,मार्गणे (mārgaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""10.0426"", ""meaning-e70f6bac7ede""]",10.0426,vAsa,upasevAyAm,उपसेवायाम् (upasevāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
