conditioned_candidate_id,input_form_slp1,semantic_context,semantic_description,taddhita_source_variant,expected_output_forms_slp1,expected_output_variant_count,rule_refs,source_locators,collapsed_duplicate_assertions,input_status
cf9447c9b2cca2000649,uKa,TenaProktam,What is proclaimed by this person. (4.3.101),CaR,OKIya,1,4.3.102,kashika_4_3.rs:321,0,source_conditioned_relation_not_independent_nominal_count
95abe9951851836c4235,uccakzus,AbhutaTadbhava,Becoming what one was not. (5.4.50),cvi,uccakzU,1,5.4.51,kashika_5_4.rs:163,0,source_conditioned_relation_not_independent_nominal_count
3b0a248b82fd319948bf,udaSvit,SamskrtamBhaksha,Food that is prepared with this vessel or medium. (4.2.16),Wak,OdaSvitka,1,4.2.19,kashika_4_2.rs:47,0,source_conditioned_relation_not_independent_nominal_count
a5ced0e3c4c2479f4f6a,udaSvit,SamskrtamBhaksha,Food that is prepared with this vessel or medium. (4.2.16),aR,OdaSvita,1,4.2.19,kashika_4_2.rs:48,0,source_conditioned_relation_not_independent_nominal_count
3422e537df2afb66eecb,udaka,AbhutaTadbhava,Becoming what one was not. (5.4.50),sAti,udakasAt,1,5.4.52,kashika_5_4.rs:172,0,source_conditioned_relation_not_independent_nominal_count
431b7d510e4379eacf58,udaka,TadArhati,One deserves this. (5.1.63),yat,udakya,1,5.1.67,kashika_5_1.rs:416,0,source_conditioned_relation_not_independent_nominal_count
a9c4dfe592985c257ea5,udapAna,TasyaApatyam,Descendant. (4.1.92),aY,OdapAna,1,4.1.86,kashika_4_1.rs:441,0,source_conditioned_relation_not_independent_nominal_count
0e4a51109a219e4d1a5b,udapAna,TataAgata,Where one came from. (4.3.74),aR,OdapAna,1,4.3.76,kashika_4_3.rs:272,0,source_conditioned_relation_not_independent_nominal_count
538116c34654f46f4d25,udapAna,TatraJata,Where this was born. (4.3.25),aR,OdapAna,1,4.3.25,kashika_4_3.rs:83,0,source_conditioned_relation_not_independent_nominal_count
184424e716f528241b05,udara,Alpe,,ka,udaraka,1,5.2.67,kashika_5_2.rs:352,0,source_conditioned_relation_not_independent_nominal_count
5ed644d111cbfd4f61fa,udara,TatraAdyuna,Voracious. (5.2.67),Wak,Odarika,1,5.2.67,kashika_5_2.rs:349,0,source_conditioned_relation_not_independent_nominal_count
614ec5197bff95b491f5,udgAtf,TasyaDharmyam,One who has this custom. (4.4.47),aY,OdgAtra,1,4.4.49,kashika_4_4.rs:347,0,source_conditioned_relation_not_independent_nominal_count
868b93b081b97970f886,udumbarA,Janapada,Country. (4.1.168),iY,Odumbari,1,4.1.173,kashika_4_1.rs:891,0,source_conditioned_relation_not_independent_nominal_count
a0e73d04e63ffbeb4d9d,ukzan,Tanutve,Slenderness. (5.3.91),zwarac,ukzatara,1,5.3.91,kashika_5_3.rs:324,0,source_conditioned_relation_not_independent_nominal_count
c1a6ba8cf0494da57b37,umA,TasyaVikara,Modification of this. (4.3.134),aR,Oma,1,4.3.158,kashika_4_3.rs:511,0,source_conditioned_relation_not_independent_nominal_count
df363043b75d5a8dac7a,umA,TasyaVikara,Modification of this. (4.3.134),vuY,Omaka,1,4.3.158,kashika_4_3.rs:510,0,source_conditioned_relation_not_independent_nominal_count
7fba9298c4abc8a9297a,umBi,TatraJata,Where this was born. (4.3.25),QakaY,OmBeyaka,1,4.3.25,kashika_4_3.rs:91,0,source_conditioned_relation_not_independent_nominal_count
9cae63f34c16c3423143,unmanas,AbhutaTadbhava,Becoming what one was not. (5.4.50),cvi,unmanI,1,5.4.51,kashika_5_4.rs:162,0,source_conditioned_relation_not_independent_nominal_count
b309f8d505380173f785,upAnah,TadarthamVikrtehPrakrtau,What could be created from this raw material. (5.1.12),Yya,OpAnahya,1,5.1.14,kashika_5_1.rs:144,0,source_conditioned_relation_not_independent_nominal_count
00b31f32d18af7d1c8f0,upaDi,TadarthamVikrtehPrakrtau,What could be created from this raw material. (5.1.12),QaY,OpaDeya,1,5.1.13,kashika_5_1.rs:135,0,source_conditioned_relation_not_independent_nominal_count
538d2efccf02af21bdfa,upabAhu,TasyaApatyam,Descendant. (4.1.92),iY,OpabAhavi,1,4.1.96,kashika_4_1.rs:475,0,source_conditioned_relation_not_independent_nominal_count
4cfc4b5d04774f60acd9,upagu,TasyaApatyam,Descendant. (4.1.92),aR,Opagava,1,4.1.83;4.1.92,kashika_4_1.rs:421;kashika_4_1.rs:452,1,source_conditioned_relation_not_independent_nominal_count
8c71578724f219e006d1,upajAnu,TatraPrayabhava,Where this generally occurs. (4.3.39),Wak,OpajAnuka,1,4.3.40,kashika_4_3.rs:163,0,source_conditioned_relation_not_independent_nominal_count
14d52385fc8ef9f6efbb,upakarRa,TatraPrayabhava,Where this generally occurs. (4.3.39),Wak,OpakarRika,1,4.3.40,kashika_4_3.rs:164,0,source_conditioned_relation_not_independent_nominal_count
357e89f2cd084c7ed1ca,upanIvi,TatraPrayabhava,Where this generally occurs. (4.3.39),Wak,OpanIvika,1,4.3.40,kashika_4_3.rs:165,0,source_conditioned_relation_not_independent_nominal_count
d249b04f83675468956b,uqupa,TenaHarati,One who conveys with this. (4.4.15),Wak,Oqupika,1,4.4.15,kashika_4_4.rs:116,0,source_conditioned_relation_not_independent_nominal_count
b574a1af39d824907f15,uras,Nirmita,Made of this. (4.4.93),aR,Orasa,1,4.4.94,kashika_4_4.rs:613,0,source_conditioned_relation_not_independent_nominal_count
2adb347a2f379cbbae1c,uras,Nirmita,Made of this. (4.4.93),yat,urasya,1,4.4.94,kashika_4_4.rs:614,0,source_conditioned_relation_not_independent_nominal_count
8d44dbb12fccec7fd56b,urva,Gotra,Patronymic lineage. (4.1.98),aY,Orva,1,4.1.104,kashika_4_1.rs:533,0,source_conditioned_relation_not_independent_nominal_count
b225076ae049096a2f65,utpAta,TadAdhiteTadVeda,What one studies or knows. (4.2.59),aR,OtpAta,1,4.2.59,kashika_4_2.rs:259,0,source_conditioned_relation_not_independent_nominal_count
ee097274c4dbcc28a803,utsAha,TadAsyaAstiAsmin,What one has or is in. (5.2.94),valac,utsAhavala,1,5.2.112,kashika_5_2.rs:441,0,source_conditioned_relation_not_independent_nominal_count
dfa59ad6353171a2d7c6,utsa,TasyaApatyam,Descendant. (4.1.92),aY,Otsa,1,4.1.86;4.1.92,kashika_4_1.rs:440;kashika_4_1.rs:455,1,source_conditioned_relation_not_independent_nominal_count
e0381774159843a561eb,utsa,TatraJata,Where this was born. (4.3.25),aR,Otsa,1,4.3.25,kashika_4_3.rs:82,0,source_conditioned_relation_not_independent_nominal_count
de1a1231b7886402d2f0,utsaNga,TenaHarati,One who conveys with this. (4.4.15),Wak,OtsaNgika,1,4.4.15,kashika_4_4.rs:115,0,source_conditioned_relation_not_independent_nominal_count
59db0359b1251767040a,uttamArDa,TatraJata,Where this was born. (4.3.25),yat,uttamArDya,1,4.3.5,kashika_4_3.rs:37,0,source_conditioned_relation_not_independent_nominal_count
5cb89ed74608398940c8,uttara,DigDeshaKala,"Words meaning direction, location, or time. (5.3.27)",atasuc,uttaratas,1,5.3.28,kashika_5_3.rs:122,0,source_conditioned_relation_not_independent_nominal_count
cc6b0f6c964d209f3a29,uttaraDurA,TadVahati,What one bears. (4.4.78),Ka,uttaraDurIRa,1,4.4.78,kashika_4_4.rs:528,0,source_conditioned_relation_not_independent_nominal_count
b6fc89efba75972b2938,uttarapaTa,Ahrtam,What is conveyed by that way. (5.1.77),WaY,OttarapaTika,1,5.1.77,kashika_5_1.rs:493,0,source_conditioned_relation_not_independent_nominal_count
c204a694d1c34af2040f,uttarapaTa,Gacchati,Who goes. (5.1.75),WaY,OttarapaTika,1,5.1.77,kashika_5_1.rs:492,0,source_conditioned_relation_not_independent_nominal_count
cec185117b51c07c24c3,uttarapada,Grhnati,What one takes. (4.4.39),Wak,Ottarapadika,1,4.4.39,kashika_4_4.rs:278,0,source_conditioned_relation_not_independent_nominal_count
bcbd71ce71bcd7586ccd,uzRa,Karin,Going to work in this manner. (5.2.72),kan,uzRaka,1,5.2.72,kashika_5_2.rs:373,0,source_conditioned_relation_not_independent_nominal_count
6f61e90c7cf5e0f0694b,uzas,SaAsyaDevata,Having this as a god. (4.2.24),yat,uzasya,1,4.2.31,kashika_4_2.rs:109,0,source_conditioned_relation_not_independent_nominal_count
f96cef97d317b3d69815,uzwra,IvePratikrtau,,kan,uzwraka,1,5.3.96,kashika_5_3.rs:353,0,source_conditioned_relation_not_independent_nominal_count
53d99f13107132ddb683,uzwra,TasyaVikara,Modification of this. (4.3.134),vuY,Ozwraka,1,4.3.157,kashika_4_3.rs:505,0,source_conditioned_relation_not_independent_nominal_count
42c8fe8ac161bdc51b47,uzwra,TasyaVishayoDeshe,A domain of this. (4.2.52),aR,Ozwra,1,4.2.52,kashika_4_2.rs:225,0,source_conditioned_relation_not_independent_nominal_count
0b8368c115194d6ffccd,vAkina,TasyaApatyam,Descendant. (4.1.92),PiY,vAkinakAyani,1,4.1.158,kashika_4_1.rs:794,0,source_conditioned_relation_not_independent_nominal_count
8af79e092727572567b7,vAkina,TasyaApatyam,Descendant. (4.1.92),iY,vAkini,1,4.1.158,kashika_4_1.rs:795,0,source_conditioned_relation_not_independent_nominal_count
4ac55e4b9ce4227089cd,vAqava,TasyaSamuha,A collection of this. (4.2.37),yan,vAqavya,1,4.2.42,kashika_4_2.rs:173,0,source_conditioned_relation_not_independent_nominal_count
bcba1324259d1dc3f488,vAripaTa,Ahrtam,What is conveyed by that way. (5.1.77),WaY,vAripaTika,1,5.1.77,kashika_5_1.rs:499,0,source_conditioned_relation_not_independent_nominal_count
fa28f90a1c6df2d12fba,vAripaTa,Gacchati,Who goes. (5.1.75),WaY,vAripaTika,1,5.1.77,kashika_5_1.rs:498,0,source_conditioned_relation_not_independent_nominal_count
fa1f228235387d20b81a,vAsudeva,Bhakti,Devotion. (4.3.95),vun,vAsudevaka,1,4.3.98,kashika_4_3.rs:312,0,source_conditioned_relation_not_independent_nominal_count
96605bea1aade081d20a,vAtsIputra,TasyaApatyam,Descendant. (4.1.92),iY,vAtsIputri,1,4.1.159,kashika_4_1.rs:815,0,source_conditioned_relation_not_independent_nominal_count
af77042e24b1fd6ecbbc,vAyu,SaAsyaDevata,Having this as a god. (4.2.24),yat,vAyavya,1,4.2.31,kashika_4_2.rs:106,0,source_conditioned_relation_not_independent_nominal_count
18cdc12f5fdce73b39e2,vEpeya,TasyaVishayoDeshe,A domain of this. (4.2.52),viDal,vEpeyaviDa,1,4.2.54,kashika_4_2.rs:243,0,source_conditioned_relation_not_independent_nominal_count
5254f523ce169af6fc0e,vIRA,Shilpam,One who has this art. (4.4.55),Wak,vERika,1,4.4.55,kashika_4_4.rs:392,0,source_conditioned_relation_not_independent_nominal_count
c88dee5c7d4cd0141095,vIvaDa,TenaHarati,One who conveys with this. (4.4.15),Wak,vEvaDika,1,4.4.17,kashika_4_4.rs:130,0,source_conditioned_relation_not_independent_nominal_count
6bb55cae45e4bcea01b3,vIvaDa,TenaHarati,One who conveys with this. (4.4.15),zWan,vIvaDika,1,4.4.17,kashika_4_4.rs:129,0,source_conditioned_relation_not_independent_nominal_count
6e2c3e18f95274c2540c,vaMSa,Hrasve,,ka,vaMSaka,1,5.3.87,kashika_5_3.rs:293,0,source_conditioned_relation_not_independent_nominal_count
e63fb2a671d1fafb2c7d,vaMSa,TadDharatiVahatiAvahati,"What one carries away, or conveys, or brings. (5.1.50)",Wak,vAMSika,1,5.1.50,kashika_5_1.rs:338,0,source_conditioned_relation_not_independent_nominal_count
e32d5e2d72e17d58e1f1,vaMSakaWina,Vyavaharati,Where one does work. (4.4.72),Wak,vAMSakaWinika,1,4.4.72,kashika_4_4.rs:496,0,source_conditioned_relation_not_independent_nominal_count
48889fce348d23b42d90,vaNga,Janapada,Country. (4.1.168),aR,vANga,1,4.1.170,kashika_4_1.rs:859,0,source_conditioned_relation_not_independent_nominal_count
af10685fc8adbd5d3725,vaSa,Gata,Where one has gone. (4.4.86),yat,vaSya,1,4.4.86,kashika_4_4.rs:568,0,source_conditioned_relation_not_independent_nominal_count
540ba0911ed5450a220e,vaqavA,TasyaSamuha,A collection of this. (4.2.37),aY,vAqava,1,4.2.45,kashika_4_2.rs:197,0,source_conditioned_relation_not_independent_nominal_count
33f2b99ad6fac2ebec27,varDrI,TadarthamVikrtehPrakrtau,What could be created from this raw material. (5.1.12),aY,vArDra,1,5.1.15,kashika_5_1.rs:150,0,source_conditioned_relation_not_independent_nominal_count
cd539b1449708fd9bbfb,varRu,AsyaNivasa,Dwelling. (4.3.89),aR,vArRava,1,4.3.93,kashika_4_3.rs:298,0,source_conditioned_relation_not_independent_nominal_count
443a261c3680082454c5,varRu,AsyaNivasa,Dwelling. (4.3.89),aY,vArRava,1,4.3.93,kashika_4_3.rs:299,0,source_conditioned_relation_not_independent_nominal_count
0edb22c636f6835559cc,varRu,TatraJata,Where this was born. (4.3.25),aR,vArRava,1,4.2.133,kashika_4_2.rs:515,0,source_conditioned_relation_not_independent_nominal_count
a5d387950c305f779cfc,varatantu,TenaProktam,What is proclaimed by this person. (4.3.101),CaR,vAratantavIya,1,4.3.102,kashika_4_3.rs:319,0,source_conditioned_relation_not_independent_nominal_count
98a813f931c0c2197c6b,varatrA,TadarthamVikrtehPrakrtau,What could be created from this raw material. (5.1.12),aY,vAratra,1,5.1.15,kashika_5_1.rs:151,0,source_conditioned_relation_not_independent_nominal_count
af20e14fbe840465b326,varga,TatraBhava,Where this stays or exists. (4.3.53),yat,vargya,1,4.3.54,kashika_4_3.rs:205,0,source_conditioned_relation_not_independent_nominal_count
aa8fd68569294b6b62f4,varmatI,AsyaNivasa,Dwelling. (4.3.89),QaY,vArmateya,1,4.3.94,kashika_4_3.rs:306,0,source_conditioned_relation_not_independent_nominal_count
6097d50d6a93a60480af,varuqa,TasyaApatyam,Descendant. (4.1.92),iY,vAruqaki,1,4.1.97,kashika_4_1.rs:487,0,source_conditioned_relation_not_independent_nominal_count
a5e3039860d32af33b66,varuqa,TenaKrte,By whom this is made. (4.3.116),vuY,vAruqaka,1,4.3.118,kashika_4_3.rs:363,0,source_conditioned_relation_not_independent_nominal_count
a5a3842473c8d3897df3,varzA,TatraJata,Where this was born. (4.3.25),Wak,vArzika,1,4.3.18,kashika_4_3.rs:70,0,source_conditioned_relation_not_independent_nominal_count
06c054460ba89f9237e0,vasana,TenaKritam,What is bought with this. (5.1.37),aR,vAsana,1,5.1.27,kashika_5_1.rs:241,0,source_conditioned_relation_not_independent_nominal_count
b1f0a46e378c52b9d252,vasanta,TatraSambhute,Where this was adapted. (4.3.41),aR,vAsanta,1,4.3.46,kashika_4_3.rs:192,0,source_conditioned_relation_not_independent_nominal_count
134679c9a7f93698bc4e,vasanta,TatraSambhute,Where this was adapted. (4.3.41),vuY,vAsantaka,1,4.3.46,kashika_4_3.rs:191,0,source_conditioned_relation_not_independent_nominal_count
1384de6e38e87f04aa61,vasati,TatraSadhu,Skilled in this. (4.4.98),QaY,vAsateya,1,4.4.104,kashika_4_4.rs:672,0,source_conditioned_relation_not_independent_nominal_count
bffe9dbe4bd5e0e4a78b,vasna,TadDharatiVahatiAvahati,"What one carries away, or conveys, or brings. (5.1.50)",Wan,vasnika,1,5.1.51,kashika_5_1.rs:346,0,source_conditioned_relation_not_independent_nominal_count
3d096d04c0ae51897db6,vasna,TenaJivati,One who lives with this. (4.4.12),Wan,vasnika,1,4.4.13,kashika_4_4.rs:101,0,source_conditioned_relation_not_independent_nominal_count
a736c7cf92f7132ab5c6,vasti,TatraBhava,Where this stays or exists. (4.3.53),QaY,vAsteya,1,4.3.56,kashika_4_3.rs:213,0,source_conditioned_relation_not_independent_nominal_count
10cb4c4162d25185e4aa,vastrayugma,TadArhati,One deserves this. (5.1.63),Wak,vAstrayugmika,1,5.1.63,kashika_5_1.rs:387,0,source_conditioned_relation_not_independent_nominal_count
017f99696d01384da981,vataRqa,Gotra,Patronymic lineage. (4.1.98),aR,vAtaRqa,1,4.1.108,kashika_4_1.rs:564,0,source_conditioned_relation_not_independent_nominal_count
e0b96e6b762a9d61054d,vataRqa,Gotra,Patronymic lineage. (4.1.98),yaY,vAtaRqya,1,4.1.108,kashika_4_1.rs:563,0,source_conditioned_relation_not_independent_nominal_count
da598def8e230651f7a8,vatsa,Anukampayam,,ka,vatsaka,1,5.3.76,kashika_5_3.rs:280,0,source_conditioned_relation_not_independent_nominal_count
b58814f6c10f83c6c099,vatsa,Gotra,Patronymic lineage. (4.1.98),yaY,vAtsya,1,4.1.105;4.1.162,kashika_4_1.rs:539;kashika_4_1.rs:830,1,source_conditioned_relation_not_independent_nominal_count
50ece116c034a0726695,vatsa,Tanutve,Slenderness. (5.3.91),zwarac,vatsatara,1,5.3.91,kashika_5_3.rs:323,0,source_conditioned_relation_not_independent_nominal_count
bfb9d90fef508abe753a,vatsa,TasmaiHitam,One for whom this is good. (5.1.7),Ca,vatsIya,1,5.1.1;5.1.5,kashika_5_1.rs:16;kashika_5_1.rs:56,1,source_conditioned_relation_not_independent_nominal_count
7a7ec2fdd2e8f3a28778,vawara,TenaKrte,By whom this is made. (4.3.116),aY,vAwara,1,4.3.119,kashika_4_3.rs:370,0,source_conditioned_relation_not_independent_nominal_count
2fb51409f22795248161,veRu,Hrasve,,ka,veRuka,1,5.3.87,kashika_5_3.rs:294,0,source_conditioned_relation_not_independent_nominal_count
f3331f6220f79af0472d,veSanta,TatraBhava,Where this stays or exists. (4.3.53),aR,vESanta,1,4.4.112,kashika_4_4.rs:698,0,source_conditioned_relation_not_independent_nominal_count
10d9e85b47288d787b0e,veman,TatraSadhu,Skilled in this. (4.4.98),yat,vemanya,1,4.4.98,kashika_4_4.rs:632,0,source_conditioned_relation_not_independent_nominal_count
b0a8c7ed0672645b40a2,vetana,TenaJivati,One who lives with this. (4.4.12),Wak,vEtanika,1,4.4.12,kashika_4_4.rs:94,0,source_conditioned_relation_not_independent_nominal_count
81a3089381860efde815,vfDrakaWina,Vyavaharati,Where one does work. (4.4.72),Wak,vArDrakaWinika,1,4.4.72,kashika_4_4.rs:497,0,source_conditioned_relation_not_independent_nominal_count
bc87adfe5efd20f3924e,vfji,TatraJata,Where this was born. (4.3.25),kan,vfjika,1,4.2.131,kashika_4_2.rs:502,0,source_conditioned_relation_not_independent_nominal_count
cc0320f6ce4a9802700c,vfkarUpya,TatraJata,Where this was born. (4.3.25),Ya,vArkarUpya,1,4.2.106,kashika_4_2.rs:460,0,source_conditioned_relation_not_independent_nominal_count
04b68816531777321d15,vfkza,Hrasve,,ka,vfkzaka,1,5.3.86,kashika_5_3.rs:286,0,source_conditioned_relation_not_independent_nominal_count
b1405d17b9d3c67c70bb,vfza,TasmaiHitam,One for whom this is good. (5.1.7),yat,vfzya,1,5.1.7,kashika_5_1.rs:85,0,source_conditioned_relation_not_independent_nominal_count
d48d0d82f4ddc14bd988,viMSatika,TenaKritam,What is bought with this. (5.1.37),aR,vEMSatika,1,5.1.27,kashika_5_1.rs:239,0,source_conditioned_relation_not_independent_nominal_count
483e263b53f65f2cde4b,viSvajana,TasmaiHitam,One for whom this is good. (5.1.7),Ka,viSvajanIna,1,5.1.9,kashika_5_1.rs:100,0,source_conditioned_relation_not_independent_nominal_count
397d6e17f105ad4509fd,vicetas,AbhutaTadbhava,Becoming what one was not. (5.4.50),cvi,vicetI,1,5.4.51,kashika_5_4.rs:164,0,source_conditioned_relation_not_independent_nominal_count
05c8b7963f0572b61f92,videha,Janapada,Country. (4.1.168),aY,vEdeha,1,4.1.168,kashika_4_1.rs:840,0,source_conditioned_relation_not_independent_nominal_count
546422a04a9eb61719d7,videha,TasyaApatyam,Descendant. (4.1.92),iY,vEdehi,1,4.1.168,kashika_4_1.rs:847,0,source_conditioned_relation_not_independent_nominal_count
24246e198b8b904daff7,vidyA,TenaVitta,Celebrated through this. (5.2.26),caRap,vidyAcaRa,1,5.2.26,kashika_5_2.rs:146,0,source_conditioned_relation_not_independent_nominal_count
b6028cabd530869caf94,vidyA,TenaVitta,Celebrated through this. (5.2.26),cuYcup,vidyAcuYcu,1,5.2.26,kashika_5_2.rs:145,0,source_conditioned_relation_not_independent_nominal_count
83e8d54ccda34136be24,vikaTA,TatraSadhu,Skilled in this. (4.4.98),Wak,vEkaTika,1,4.4.102,kashika_4_4.rs:658,0,source_conditioned_relation_not_independent_nominal_count
66f359e129110a0e5fc1,vikarRa,TasyaApatyam,Descendant. (4.1.92),Qak,vEkarReya,1,4.1.124,kashika_4_1.rs:657,0,source_conditioned_relation_not_independent_nominal_count
b1c2bcf6a53422dbb64f,vikarRa,TasyaApatyam,Descendant. (4.1.92),aR,vEkarRa,1,4.1.117,kashika_4_1.rs:596,0,source_conditioned_relation_not_independent_nominal_count
c8a95d36cadebbaf8c23,vikarRa,TasyaApatyam,Descendant. (4.1.92),iY,vEkarRi,1,4.1.117;4.1.124,kashika_4_1.rs:597;kashika_4_1.rs:659,1,source_conditioned_relation_not_independent_nominal_count
2373a5d4c7a37376006b,vikraya,TenaJivati,One who lives with this. (4.4.12),Wan,vikrayika,1,4.4.13,kashika_4_4.rs:103,0,source_conditioned_relation_not_independent_nominal_count
b1b2e86e5610c82dac8e,vimukta,TadAsyaAstiAsmin,What one has or is in. (5.2.94),aR,vEmukta,1,5.2.61,kashika_5_2.rs:318,0,source_conditioned_relation_not_independent_nominal_count
4ea0744654206d458001,virAwa,TasyaVishayoDeshe,A domain of this. (4.2.52),vuY,vErAwaka,1,4.2.53,kashika_4_2.rs:234,0,source_conditioned_relation_not_independent_nominal_count
11b57b97c3e8e78c8617,viraNg,TadArhati,One deserves this. (5.1.63),Wak,vEraNgika,1,5.1.64,kashika_5_1.rs:397,0,source_conditioned_relation_not_independent_nominal_count
3a0d5ff99dd10e838ae1,virahas,AbhutaTadbhava,Becoming what one was not. (5.4.50),cvi,virahI,1,5.4.51,kashika_5_4.rs:165,0,source_conditioned_relation_not_independent_nominal_count
6a985eed7ffe5c15c4da,virajas,AbhutaTadbhava,Becoming what one was not. (5.4.50),cvi,virajI,1,5.4.51,kashika_5_4.rs:166,0,source_conditioned_relation_not_independent_nominal_count
fe131df843dc7587b1bf,vivaDa,TenaHarati,One who conveys with this. (4.4.15),Wak,vEvaDika,1,4.4.17,kashika_4_4.rs:128,0,source_conditioned_relation_not_independent_nominal_count
c4b3038b59178c10fc17,vivaDa,TenaHarati,One who conveys with this. (4.4.15),zWan,vivaDika,1,4.4.17,kashika_4_4.rs:127,0,source_conditioned_relation_not_independent_nominal_count
fccde5f40169aabba3bd,vizwapura,TasyaApatyam,Descendant. (4.1.92),Qak,vEzwapureya,1,4.1.123,kashika_4_1.rs:652,0,source_conditioned_relation_not_independent_nominal_count
91ef0d481f9538d0fde2,vrAta,TenaJivati,One who lives with this. (4.4.12),KaY,vrAtIna,1,5.2.21,kashika_5_2.rs:126,0,source_conditioned_relation_not_independent_nominal_count
ac1650c7039fc12c4a60,vrIhi,DhanyanamBhavaneKshetre,"A place of growing, when that place is a field. (5.2.1)",Qak,vrEheya,1,5.2.2,kashika_5_2.rs:24,0,source_conditioned_relation_not_independent_nominal_count
c653af321b03b0c7c7e9,vyAkaraRa,TadAdhiteTadVeda,What one studies or knows. (4.2.59),aR,vEyAkaraRa,1,4.2.59,kashika_4_2.rs:255,0,source_conditioned_relation_not_independent_nominal_count
9752c87a6516fa11c3b4,vyAsa,TasyaApatyam,Descendant. (4.1.92),iY,vEyAsaki,1,4.1.97,kashika_4_1.rs:486,0,source_conditioned_relation_not_independent_nominal_count
50d01cad9a2e98a8a92a,yAcita,TenaNirvrtte,Completed with. (4.4.19),kan,yAcitaka,1,4.4.21,kashika_4_4.rs:154,0,source_conditioned_relation_not_independent_nominal_count
99ff3252720326ea24cc,yAjYika,TasyaIdam,One who has this. (4.3.120),Yya,yAjYikya,1,4.3.129,kashika_4_3.rs:401,0,source_conditioned_relation_not_independent_nominal_count
3337da35e99263839081,yUpa,TadArhati,One deserves this. (5.1.63),yat,yUpya,1,5.1.67,kashika_5_1.rs:417,0,source_conditioned_relation_not_independent_nominal_count
40f26b407e099682e876,yaTAmuKa,Darshana,Mirror. (5.2.6),Ka,yaTAmuKIna,1,5.2.6,kashika_5_2.rs:58,0,source_conditioned_relation_not_independent_nominal_count
93807e283c0f01be6c22,yad,BahunamEka,One of many. (5.3.93),qatamac,yatama,1,5.3.93,kashika_5_3.rs:339,0,source_conditioned_relation_not_independent_nominal_count
b6c6602fb0464bb23872,yad,DvayorEka,One of two. (5.3.92),qatarac,yatara,1,5.3.92,kashika_5_3.rs:332,0,source_conditioned_relation_not_independent_nominal_count
91615a84bf7d4e44d801,yad,Parimana,Volume. (5.2.39),vatup,yAvat,1,5.2.39,kashika_5_2.rs:243,0,source_conditioned_relation_not_independent_nominal_count
974011bba68107a7bc9d,yajYa,TadArhati,One deserves this. (5.1.63),Ga,yajYiya,1,5.1.71,kashika_5_1.rs:446,0,source_conditioned_relation_not_independent_nominal_count
68d1ee5d67764ebd3626,yavAsa,TasyaVikara,Modification of this. (4.3.134),aR,yAvAsa,1,4.3.141,kashika_4_3.rs:467,0,source_conditioned_relation_not_independent_nominal_count
0c06879781e4deb2e52a,yavAsa,TasyaVikara,Modification of this. (4.3.134),aY,yAvAsa,1,4.3.141,kashika_4_3.rs:466,0,source_conditioned_relation_not_independent_nominal_count
f1f0ff9717480fb08b41,yava,DhanyanamBhavaneKshetre,"A place of growing, when that place is a field. (5.2.1)",yat,yavya,1,5.2.3,kashika_5_2.rs:31,0,source_conditioned_relation_not_independent_nominal_count
a63e83b39c71b1032b3c,yava,TasmaiHitam,One for whom this is good. (5.1.7),yat,yavya,1,5.1.7,kashika_5_1.rs:82,0,source_conditioned_relation_not_independent_nominal_count
442f7748f20e884e500a,yavaka,DhanyanamBhavaneKshetre,"A place of growing, when that place is a field. (5.2.1)",yat,yavakya,1,5.2.3,kashika_5_2.rs:32,0,source_conditioned_relation_not_independent_nominal_count
4fabe15040b57d48e3e4,yazwi,Praharanam,One who has this weapon. (4.4.57),Ikak,yAzwIka,1,4.4.59,kashika_4_4.rs:420,0,source_conditioned_relation_not_independent_nominal_count
993a0ab27050f7b91d3e,yojana,Gacchati,Who goes. (5.1.75),WaY,yOjanika,1,5.1.74,kashika_5_1.rs:466,0,source_conditioned_relation_not_independent_nominal_count
d609ee78c1f1cbdbed4c,yojanaSata,AbhigamanamArhati,Who deserves approach (5.1.74 vArttika),WaY,yOjanaSatika,1,5.1.74,kashika_5_1.rs:473,0,source_conditioned_relation_not_independent_nominal_count
f74958eadc2d4f3cb469,yuga,TadVahati,What one bears. (4.4.78),yat,yugya,1,4.4.76,kashika_4_4.rs:515,0,source_conditioned_relation_not_independent_nominal_count
46cfb69b4e76c166d50a,yuganDarA,Janapada,Country. (4.1.168),iY,yOganDari,1,4.1.173,kashika_4_1.rs:894,0,source_conditioned_relation_not_independent_nominal_count
cf4176815d1c3c7e8f8a,yuvati,TasyaSamuha,A collection of this. (4.2.37),aR,yOvata,1,4.2.38,kashika_4_2.rs:149,0,source_conditioned_relation_not_independent_nominal_count
1e1f2fafa22f7e8f19b0,yuzmad,TatraJata,Where this was born. (4.3.25),Ca,yuzmadIya,1,4.3.1,kashika_4_3.rs:20,0,source_conditioned_relation_not_independent_nominal_count
66e77db471ec7829b22a,yuzmad,TatraJata,Where this was born. (4.3.25),KaY,yOzmAkIRa,1,4.3.1,kashika_4_3.rs:18,0,source_conditioned_relation_not_independent_nominal_count
ce559a572b4308a32cf9,yuzmad,TatraJata,Where this was born. (4.3.25),aR,yOzmAka,1,4.3.1,kashika_4_3.rs:22,0,source_conditioned_relation_not_independent_nominal_count
