operation_id,sanadi,relation,rule_refs,base_count_key,base_meaning_slp1,base_meaning_display,base_source_codes,base_citations_slp1,output_forms_slp1,semantic_eligibility_status,count_status,output_variant_count
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0313"", ""meaning-b43bd9a776f9""]",rujAyAM,रुजायां (rujāyāṃ),01.0313,Saqi~\,SASaRqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0314"", ""meaning-a8c78a0cc5ef""]",tAqane,ताडने (tāḍane),01.0314,taqi~\,tAtaRqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0315"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0315,paqi~\,pApaRqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0316"", ""meaning-ea0890697a77""]",made,मदे (made),01.0316,kaqi~\,cAkaRqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0317"", ""meaning-8d9c482338a1""]",manTe,मन्थे (manthe),01.0317,Kaqi~\,cAKaRqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0318"", ""meaning-f0e843d6616f""]",anAdare,अनादरे (anādare),01.0318,heqf~\,jeheqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0319"", ""meaning-f0e843d6616f""]",anAdare,अनादरे (anādare),01.0319,hoqf~\,johoqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0320"", ""meaning-6b32f78f0334""]",AplAvye,आप्लाव्ये (āplāvye),01.0320,bAqf~\,bAbAqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0321"", ""meaning-6b32f78f0334""]",AplAvye,आप्लाव्ये (āplāvye),01.0321,vAqf~\,vAvAqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0322"", ""meaning-cccf84c0a5f4""]",viSaraRe,विशरणे (viśaraṇe),01.0322,drAqf~\,dAdrAqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0323"", ""meaning-cccf84c0a5f4""]",viSaraRe,विशरणे (viśaraṇe),01.0323,DrAqf~\,dADrAqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0324"", ""meaning-b00073dcdeb8""]",SlAGAyAm,श्लाघायाम् (ślāghāyām),01.0324,SAqf~\,SASAqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0325"", ""meaning-31842395617b""]",garve,गर्वे (garve),01.0325,SOwf~,SoSOwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0326"", ""meaning-3879e9480776""]",banDe,बन्धे (bandhe),01.0326,yOwf~,yoyOwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0327"", ""meaning-43f2891b668d""]",unmAde,उन्मादे (unmāde),01.0327,meqf~,memeqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0328"", ""meaning-43f2891b668d""]",unmAde,उन्मादे (unmāde),01.0328,mreqf~,memreqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0329"", ""meaning-43f2891b668d""]",unmAde,उन्मादे (unmāde),01.0329,mlewf~,memlewya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0330"", ""meaning-75e1514440b6""]",AvaraRe,आवरणे (āvaraṇe),01.0330,cawe~,cAcawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0330"", ""meaning-aec2cde91cf0""]",varze,वर्षे (varṣe),01.0330,cawe~,cAcawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0331"", ""meaning-75e1514440b6""]",AvaraRe,आवरणे (āvaraṇe),01.0331,kawe~,cAkawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0331"", ""meaning-aec2cde91cf0""]",varze,वर्षे (varṣe),01.0331,kawe~,cAkawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0332"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0332,awa~,awAwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0333"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0333,pawa~,pApawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0334"", ""meaning-6c1cf9a54ef6""]",pariBAzaRe,परिभाषणे (paribhāṣaṇe),01.0334,rawa~,rArawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0335"", ""meaning-95e4d52c1743""]",bAlye,बाल्ये (bālye),01.0335,lawa~,lAlawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0336"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0336,Sawa~,SASawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0336"", ""meaning-7a7231a87885""]",avasAdane,अवसादने (avasādane),01.0336,Sawa~,SASawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0336"", ""meaning-cccf84c0a5f4""]",viSaraRe,विशरणे (viśaraṇe),01.0336,Sawa~,SASawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0336"", ""meaning-f154b1e308a8""]",rujAyAm,रुजायाम् (rujāyām),01.0336,Sawa~,SASawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0337"", ""meaning-8d05d3af63ff""]",vezwane,वेष्टने (veṣṭane),01.0337,vawa~,vAvawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0338"", ""meaning-b14259727989""]",trAse,त्रासे (trāse),01.0338,kiwa~,cekiwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0339"", ""meaning-b14259727989""]",trAse,त्रासे (trāse),01.0339,Kiwa~,ceKiwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0340"", ""meaning-f0e843d6616f""]",anAdare,अनादरे (anādare),01.0340,Siwa~,SeSiwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0341"", ""meaning-f0e843d6616f""]",anAdare,अनादरे (anādare),01.0341,ziwa~,seziwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0342"", ""meaning-1685c224b9c2""]",saNGAte,सङ्घाते (saṅghāte),01.0342,jawa~,jAjawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0343"", ""meaning-1685c224b9c2""]",saNGAte,सङ्घाते (saṅghāte),01.0343,Jawa~,jAJawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0344"", ""meaning-e454b0959a54""]",BftO,भृतौ (bhṛtau),01.0344,Bawa~,bABawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0345"", ""meaning-8c26adc72aed""]",ucCrAye,उच्छ्राये (ucchrāye),01.0345,tawa~,tAtawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0346"", ""meaning-4ffbdb2d81dd""]",kANkzAyAm,काङ्क्षायाम् (kāṅkṣāyām),01.0346,Kawa~,cAKawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0347"", ""meaning-470b2e469e23""]",nfttO,नृत्तौ (nṛttau),01.0347,Rawa~,nAnawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0348"", ""meaning-1685c224b9c2""]",saNGAte,सङ्घाते (saṅghāte),01.0348,piwa~,pepiwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0348"", ""meaning-2dcb1894fd9b""]",Sabde,शब्दे (śabde),01.0348,piwa~,pepiwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0349"", ""meaning-7345560b9c17""]",dIptO,दीप्तौ (dīptau),01.0349,hawa~,jAhawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0350"", ""meaning-6d398acb4c17""]",avayave,अवयवे (avayave),01.0350,zawa~,sAsawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0351"", ""meaning-a1e0dd32df21""]",viloqane,विलोडने (viloḍane),01.0351;04.0133,luwa~,loluwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0352"", ""meaning-a1e0dd32df21""]",viloqane,विलोडने (viloḍane),01.0352,luqa~,loluqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0353"", ""meaning-3a95eae726ef""]",paraprEzye,परप्रैष्ये (parapraiṣye),01.0353,ciwa~,ceciwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0354"", ""meaning-2dcb1894fd9b""]",Sabde,शब्दे (śabde),01.0354,viwa~,veviwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0355"", ""meaning-75bd3f0c9b3d""]",AkroSe,आक्रोशे (ākrośe),01.0355,biwa~,bebiwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0356"", ""meaning-75bd3f0c9b3d""]",AkroSe,आक्रोशे (ākrośe),01.0356,hiwa~,jehiwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0358"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0358,kiwa~,cekiwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0359"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0359,kawI~,cAkawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0360"", ""meaning-281d6ceca229""]",alpIBAve,अल्पीभावे (alpībhāve),01.0360,cuwi~,cocuRwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0361"", ""meaning-5cb459709b46""]",BUzAyAM;BUzAyAm,भूषायां (bhūṣāyāṃ);भूषायाम् (bhūṣāyām),01.0361;10.0076,maqi~,mAmaRqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0362"", ""meaning-fafacdb401e6""]",vEkalye,वैकल्ये (vaikalye),01.0362,kuqi~,cokuRqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0363"", ""meaning-fafacdb401e6""]",vEkalye,वैकल्ये (vaikalye),01.0363,kuWi~,cokuRWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0364"", ""meaning-3d78634f5d6d""]",mardane,मर्दने (mardane),01.0364,muqa~,momuqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0365"", ""meaning-3d78634f5d6d""]",mardane,मर्दने (mardane),01.0365,pruqa~,popruqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0366"", ""meaning-3d78634f5d6d""]",mardane,मर्दने (mardane),01.0366;06.0101,muwa~,momuwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0367"", ""meaning-3d78634f5d6d""]",mardane,मर्दने (mardane),01.0367,puqa~,popuqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0368"", ""meaning-281d6ceca229""]",alpIBAve,अल्पीभावे (alpībhāve),01.0368,cuqi~,cocuRqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0369"", ""meaning-77ef3f7f93a8""]",KaRqane,खण्डने (khaṇḍane),01.0369,muqi~,momuRqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0370"", ""meaning-77ef3f7f93a8""]",KaRqane,खण्डने (khaṇḍane),01.0370,puqi~,popuRqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0371"", ""meaning-ea619e8dba65""]",steye,स्तेये (steye),01.0371,ruwi~,roruRwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0372"", ""meaning-ea619e8dba65""]",steye,स्तेये (steye),01.0372,luwi~,loluRwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0373"", ""meaning-ea619e8dba65""]",steye,स्तेये (steye),01.0373,ruWi~,roruRWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0374"", ""meaning-ea619e8dba65""]",steye,स्तेये (steye),01.0374,luWi~,loluRWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0375"", ""meaning-ea619e8dba65""]",steye,स्तेये (steye),01.0375,ruqi~,roruRqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0376"", ""meaning-ea619e8dba65""]",steye,स्तेये (steye),01.0376,luqi~,loluRqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0377"", ""meaning-9daa69aeb27e""]",viBAjane,विभाजने (vibhājane),01.0377;10.0073,vawi~,vAvaRwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0378"", ""meaning-cccf84c0a5f4""]",viSaraRe,विशरणे (viśaraṇe),01.0378,sPawi~,pAsPaRwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0379"", ""meaning-cccf84c0a5f4""]",viSaraRe,विशरणे (viśaraṇe),01.0379,sPuwi~r,posPuwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0380"", ""meaning-cccf84c0a5f4""]",viSaraRe,विशरणे (viśaraṇe),01.0380,sPuwi~,posPuRwya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0381"", ""meaning-24b37b2743da""]",vyaktAyAM vAci,व्यक्तायां वाचि (vyaktāyāṃ vāci),01.0381,paWa~,pApaWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0382"", ""meaning-7414a0ee947b""]",sTOlye,स्थौल्ये (sthaulye),01.0382,vaWa~,vAvaWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0383"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),01.0383,hOqf~,johOqya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0384"", ""meaning-693173100d63""]",nivAse,निवासे (nivāse),01.0384,maWa~,mAmaWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0384"", ""meaning-ea0890697a77""]",made,मदे (made),01.0384,maWa~,mAmaWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0385"", ""meaning-c86d0da0b44f""]",kfcCrajIvane,कृच्छ्रजीवने (kṛcchrajīvane),01.0385,kaWa~,cAkaWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0386"", ""meaning-6c1cf9a54ef6""]",pariBAzaRe,परिभाषणे (paribhāṣaṇe),01.0386,raWa~,rAraWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0387"", ""meaning-6c1cf9a54ef6""]",pariBAzaRe,परिभाषणे (paribhāṣaṇe),01.0387,rawa~,rArawya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0388"", ""meaning-0f15bca216d3""]",SaWatve,शठत्वे (śaṭhatve),01.0388,haWa~,jAhaWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0388"", ""meaning-9243494cbd4c""]",plutO,प्लुतौ (plutau),01.0388,haWa~,jAhaWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0388"", ""meaning-f34edd30d1ff""]",balAtkAre,बलात्कारे (balātkāre),01.0388,haWa~,jAhaWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0389"", ""meaning-4424d865f048""]",upaGAte,उपघाते (upaghāte),01.0389,ruWa~,roruWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0390"", ""meaning-4424d865f048""]",upaGAte,उपघाते (upaghāte),01.0390,luWa~,loluWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0393"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),01.0393,piWa~,pepiWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0393"", ""meaning-8f27214ec2fb""]",saNkleSane,सङ्क्लेशने (saṅkleśane),01.0393,piWa~,pepiWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0394"", ""meaning-11a46d08a77b""]",kEtave,कैतवे (kaitave),01.0394,SaWa~,SASaWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0394"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),01.0394,SaWa~,SASaWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0394"", ""meaning-5caca03558f6""]",sparDAyAM,स्पर्धायां (spardhāyāṃ),01.0394,SaWa~,SASaWya,pending,not_admitted,1
intensive,yaN,perform the base action repeatedly or intensely,3.1.22,"[""01.0394"", ""meaning-8f27214ec2fb""]",saNkleSane,सङ्क्लेशने (saṅkleśane),01.0394,SaWa~,SASaWya,pending,not_admitted,1
