base_count_key,source_codes,citations_slp1,meanings_slp1,domain_status,domain_basis,evidence_files,domain_marker_hits
"[""01.1006"", ""meaning-3bf7963ee53c""]",01.1006,midf~^,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1006"", ""meaning-cfa93d225cbf""]",01.1006,midf~^,meDAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1007"", ""meaning-3bf7963ee53c""]",01.1007,medf~^,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1007"", ""meaning-5ff426e41a1b""]",01.1007,medf~^,saNgame,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1007"", ""meaning-cfa93d225cbf""]",01.1007,medf~^,meDAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1008"", ""meaning-3bf7963ee53c""]",01.1008,miTf~^,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1008"", ""meaning-cfa93d225cbf""]",01.1008,miTf~^,meDAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1009"", ""meaning-3bf7963ee53c""]",01.1009,meTf~^,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1009"", ""meaning-cfa93d225cbf""]",01.1009,meTf~^,meDAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1010"", ""meaning-3bf7963ee53c""]",01.1010,miDf~^,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1010"", ""meaning-cfa93d225cbf""]",01.1010,miDf~^,meDAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1011"", ""meaning-3bf7963ee53c""]",01.1011,meDf~^,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1011"", ""meaning-5ff426e41a1b""]",01.1011,meDf~^,saNgame,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1011"", ""meaning-cfa93d225cbf""]",01.1011,meDf~^,meDAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1012"", ""meaning-49c0398c6d73""]",01.1012,Ridf~^,sannikarze,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1012"", ""meaning-8a0e4dd1754b""]",01.1012,Ridf~^,kutsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1013"", ""meaning-49c0398c6d73""]",01.1013,Redf~^,sannikarze,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1013"", ""meaning-8a0e4dd1754b""]",01.1013,Redf~^,kutsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1014"", ""meaning-07abd16d9e3b""]",01.1014,SfDu~^,undane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1015"", ""meaning-07abd16d9e3b""]",01.1015,mfDu~^,undane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1016"", ""meaning-fd92518af26c""]",01.1016,buDi~^r,boDane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1017"", ""meaning-7f58839a3a12""]",01.1017,u~bundi~^r,niSAmane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1018"", ""meaning-5fa3d59b62c4""]",01.1018,veRf~^,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1018"", ""meaning-610c0acf227d""]",01.1018,veRf~^,vAditragrahaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1018"", ""meaning-7f58839a3a12""]",01.1018,veRf~^,niSAmane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1018"", ""meaning-b8db2a479911""]",01.1018,veRf~^,jYAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1018"", ""meaning-d311a6bc6dd4""]",01.1018,veRf~^,cintAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1019"", ""meaning-5fa3d59b62c4""]",01.1019,venf~^,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1019"", ""meaning-610c0acf227d""]",01.1019,venf~^,vAditragrahaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1019"", ""meaning-7f58839a3a12""]",01.1019,venf~^,niSAmane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1019"", ""meaning-b8db2a479911""]",01.1019,venf~^,jYAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1019"", ""meaning-d311a6bc6dd4""]",01.1019,venf~^,cintAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1020"", ""meaning-53bddb533c42""]",01.1020,Kanu~^,avadAraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1021"", ""meaning-57eea3ba0513""]",01.1021,cIvf~^,AdAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1021"", ""meaning-f3eb70b0f3cb""]",01.1021,cIvf~^,saMvaraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1022"", ""meaning-57eea3ba0513""]",01.1022,cIpf~^,AdAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1022"", ""meaning-f3eb70b0f3cb""]",01.1022,cIpf~^,saMvaraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1023"", ""meaning-7f58839a3a12""]",01.1023,cAyf~^,niSAmane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1023"", ""meaning-a8644e0580a4""]",01.1023,cAyf~^,pUjAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1024"", ""meaning-1742f368c777""]",01.1024,vyaya~^,vittatyAge,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1024"", ""meaning-5fa3d59b62c4""]",01.1024,vyaya~^,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1025"", ""meaning-a71280a34aa6""]",01.1025,dASf~^,dAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1026"", ""meaning-9d2ac4ce5ff0""]",01.1026,Bezf~^,Baye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1027"", ""meaning-5fa3d59b62c4""]",01.1027,Brezf~^,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1028"", ""meaning-5fa3d59b62c4""]",01.1028,Blezf~^,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1029"", ""meaning-57eea3ba0513""]",01.1029,asa~^,AdAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1029"", ""meaning-5fa3d59b62c4""]",01.1029,asa~^,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1029"", ""meaning-7345560b9c17""]",01.1029,asa~^,dIptO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1030"", ""meaning-57eea3ba0513""]",01.1030,aza~^,AdAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1030"", ""meaning-5fa3d59b62c4""]",01.1030,aza~^,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1030"", ""meaning-7345560b9c17""]",01.1030,aza~^,dIptO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1031"", ""meaning-3f5211d7ba81""]",01.1031,aya~^,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1032"", ""meaning-06a06568c50a""]",01.1032,spaSa~^,sparSane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1032"", ""meaning-b027d19ba73b""]",01.1032,spaSa~^,bADane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1033"", ""meaning-7ba414f5e3c0""]",01.1033,laza~^,kAntO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1034"", ""meaning-943364736a74""]",01.1034,caza~^,BakzaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1035"", ""meaning-3bf7963ee53c""]",01.1035,Caza~^,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.1036"", ""meaning-57eea3ba0513""]",01.1036,Jaza~^,AdAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
